#{"t_start": 1744231185.634812, "env_id": "Humanoid-v5"}
r,l,t
80.775413,20,4575.274219
85.385542,20,4575.324397
80.877265,19,4575.399219
80.431392,20,4575.446877
76.154148,18,4575.490524
82.770758,20,4575.53617
78.292303,18,4575.578235
79.812653,19,4575.6219
91.896905,22,4575.676476
75.882464,18,4575.71873
84.060595,20,4575.772738
72.38257,17,4575.829236
83.580393,20,4575.881828
76.487629,18,4575.929983
76.272942,18,4575.978582
82.847048,19,4576.035496
73.073163,18,4576.078042
84.537388,19,4576.125671
109.674363,25,4576.193784
84.061069,20,4576.242538
76.221,19,4576.29284
82.406654,19,4576.34337
77.734512,19,4576.390122
81.983684,19,4576.433935
78.620004,19,4576.478987
80.3811,19,4576.524084
80.438837,19,4576.56894
81.251991,20,4576.616576
93.433962,22,4576.669962
84.331827,20,4576.720699
91.375623,22,4576.782223
75.827131,18,4576.829338
78.644193,19,4576.878506
93.634115,23,4576.938327
86.059411,20,4576.990296
86.064334,20,4577.042418
82.090437,19,4577.087818
79.150126,19,4577.132433
76.38485,18,4577.180903
89.31389,21,4577.231185
84.882081,21,4577.282549
82.785007,19,4577.327743
87.265172,20,4577.375055
68.235389,17,4577.417995
80.420368,19,4577.460538
73.995096,19,4577.506166
80.591925,20,4577.552328
81.812919,19,4577.599123
83.588167,20,4577.646638
72.618951,18,4577.687838
79.551485,19,4577.732575
89.784605,21,4577.782146
85.960619,20,4577.835298
84.679811,20,4577.883063
83.639605,20,4577.934138
77.420412,20,4577.986327
81.628982,19,4578.037262
85.078159,20,4578.084941
84.55673,20,4578.132242
80.601436,19,4578.183512
76.389894,19,4578.233403
74.440775,18,4578.276952
94.165436,21,4578.331789
78.791848,18,4578.376506
77.722416,19,4578.420812
81.414136,19,4578.472255
80.905645,19,4578.517447
71.794265,17,4578.560387
87.148052,20,4578.610959
82.135507,19,4578.656478
95.316492,22,4578.708533
83.884124,19,4578.754414
78.632372,18,4578.79738
86.227375,20,4578.847793
80.292793,19,4578.897907
72.835144,17,4578.946491
87.78108,20,4579.000471
73.619446,17,4579.043827
69.437474,17,4579.08733
84.62587,20,4579.136898
80.70069,20,4579.190458
86.451124,20,4579.238414
81.968419,19,4579.285495
85.370055,20,4579.334331
82.375493,20,4579.385149
81.586995,19,4579.433134
88.237686,20,4579.482895
81.944418,19,4579.535374
81.546866,19,4579.581158
82.693907,19,4579.636803
96.742309,23,4579.692606
81.692304,20,4579.740158
77.188548,19,4579.789956
77.596412,18,4579.834417
102.251545,23,4579.888674
85.956908,20,4579.940663
80.676572,20,4579.98822
86.585675,20,4580.040113
84.321709,20,4580.09368
76.628042,18,4580.1377
87.108772,20,4580.187855
81.274919,19,4580.230027
80.640439,20,4580.280453
79.825866,19,4580.326478
89.465638,21,4580.378994
78.787782,19,4580.425341
80.101354,19,4580.470251
85.242727,20,4580.54833
82.506039,20,4580.600448
81.306874,19,4580.645981
86.599022,20,4580.69453
74.691967,18,4580.741611
75.968918,18,4580.788664
89.41607,21,4580.839328
77.188332,18,4580.881977
91.76395,21,4580.932127
70.93313,17,4580.973449
83.75138,19,4581.018785
69.197299,17,4581.058117
81.568151,20,4581.112438
78.910872,19,4581.160561
79.616898,19,4581.205365
78.055306,18,4581.245822
87.168861,20,4581.295174
94.529684,22,4581.347208
88.230398,21,4581.39843
84.505935,21,4581.447499
83.975718,20,4581.494169
76.038473,18,4581.535628
85.54442,20,4581.582432
77.960218,18,4581.621845
77.302307,18,4581.664067
74.622067,19,4581.707047
76.532487,18,4581.748135
82.495457,19,4581.797461
82.12285,19,4581.841673
93.113835,22,4581.893124
76.131239,18,4581.934471
77.37357,19,4581.978608
78.260003,18,4582.02428
79.510453,19,4582.070366
77.821483,18,4582.111445
79.638711,19,4582.166064
84.525639,20,4582.215008
79.223533,19,4582.264487
85.709535,20,4582.316145
77.435071,18,4582.361879
89.121886,20,4582.40875
91.494461,21,4582.457438
83.3122,20,4582.503564
77.729344,20,4582.554877
85.669069,20,4582.602374
90.735209,21,4582.659016
85.973804,21,4582.710107
86.29139,20,4582.757042
79.793694,20,4582.803449
68.847546,17,4582.84383
90.535112,21,4582.893238
87.321254,21,4582.948443
81.647459,19,4582.991555
80.483478,19,4583.035628
80.035976,20,4583.082556
84.358071,20,4583.130698
79.858589,19,4583.1812
87.944888,21,4583.23411
82.043327,19,4583.282116
85.801016,20,4583.328285
95.865358,22,4583.381112
84.643586,20,4583.427195
76.535687,18,4583.468255
103.052,23,4583.521028
77.54812,19,4583.563754
84.345774,20,4583.609972
83.724278,20,4583.656912
83.524339,20,4583.702663
83.498649,19,4583.748995
74.193352,17,4583.788817
75.305846,18,4583.836115
87.682748,20,4583.88649
84.482344,20,4583.932926
78.641649,18,4583.97906
83.779775,20,4584.024777
87.811558,21,4584.072903
70.154044,19,4584.118299
90.971701,21,4584.168931
74.832074,18,4584.210647
82.277176,19,4584.253701
94.091164,22,4584.310752
73.314039,18,4584.357064
79.662584,19,4584.410383
77.018031,18,4584.456268
94.857582,23,4584.516881
83.028369,19,4584.562606
78.938847,19,4584.609714
73.471834,18,4584.652649
81.976263,19,4584.704827
77.007192,19,4584.750365
82.422273,20,4584.803119
74.187247,19,4584.852376
81.048893,19,4584.904036
83.132478,20,4584.970939
76.20921,18,4585.013809
79.068857,20,4585.061469
76.657364,18,4585.104013
92.327588,22,4585.161497
77.057049,18,4585.20479
78.357595,19,4585.248594
68.578857,17,4585.290107
89.067475,22,4585.354623
85.852782,21,4585.412471
73.674341,18,4585.459495
77.269226,18,4585.504689
82.060255,20,4585.555375
81.160276,19,4585.632868
89.062489,21,4585.683831
86.774159,20,4585.730442
81.535344,19,4585.778546
84.209268,19,4585.828731
83.387563,19,4585.875784
74.289605,19,4585.922249
82.150166,20,4585.968481
91.395326,21,4586.0264
84.261503,21,4586.079625
88.16735,20,4586.127004
80.128752,19,4586.172956
80.737605,19,4586.217781
72.834863,18,4586.259567
83.676677,20,4586.312056
83.139537,20,4586.366479
86.77659,20,4586.417054
84.006194,20,4586.467923
85.594525,20,4586.519027
90.921416,21,4586.568635
84.877424,20,4586.616497
80.305393,19,4586.663091
87.415276,21,4586.717892
90.61743,21,4586.771205
81.985776,19,4586.825114
73.572127,18,4586.866702
85.612465,21,4586.916787
78.305149,18,4586.962572
82.646781,19,4587.013913
87.06049,20,4587.065961
73.091085,18,4587.115047
74.629526,18,4587.160251
71.038709,17,4587.203655
81.977628,19,4587.255723
88.083858,21,4587.314553
78.041666,20,4587.365016
87.620806,20,4587.410441
77.079267,19,4587.457147
77.840419,19,4587.503639
78.854451,19,4587.546963
80.574847,19,4587.598345
81.110288,20,4587.652364
75.391867,18,4587.697332
81.392721,19,4587.749851
76.845125,18,4587.796621
78.253545,19,4587.844209
83.120654,20,4587.892166
81.859948,19,4587.938148
71.411494,18,4587.981652
87.518429,20,4588.032295
73.215096,17,4588.072235
79.003461,19,4588.116732
89.566356,21,4588.172471
83.064149,21,4588.224447
85.418474,20,4588.274297
71.72112,18,4588.325346
67.59828,18,4588.369345
89.010366,20,4588.42263
70.731147,18,4588.464897
85.358806,20,4588.513085
93.204834,22,4588.573648
80.573545,19,4588.621424
74.606439,18,4588.666357
71.689605,17,4588.71013
82.923612,20,4588.762663
79.802267,19,4588.808028
83.668296,19,4588.853671
76.630254,18,4588.896823
84.830985,20,4588.945059
80.040625,19,4588.990039
76.987806,18,4589.03567
81.456506,19,4589.090535
81.018191,19,4589.135614
76.765171,18,4589.182952
79.837349,19,4589.228438
74.090118,17,4589.269944
89.969818,21,4589.327729
91.247956,21,4589.379173
84.49768,20,4589.425988
76.707259,19,4589.469535
90.10067,21,4589.523357
81.578798,19,4589.57428
83.68394,19,4589.622031
82.451131,19,4589.666608
92.625853,21,4589.718148
79.415394,18,4589.763692
80.675339,19,4589.813772
79.671902,19,4589.858938
78.840827,19,4589.904302
87.723968,20,4589.955605
92.622198,22,4590.00865
81.912191,19,4590.054138
79.830709,19,4590.10062
81.587421,20,4590.149631
77.174753,19,4590.200853
87.698729,21,4590.254212
87.172347,20,4590.304803
85.427962,20,4590.352181
86.79766,20,4590.400012
74.694882,18,4590.441878
84.039018,20,4590.489772
81.711543,19,4590.537121
81.28131,19,4590.582771
81.664314,19,4590.63002
87.128046,20,4590.686284
71.003646,17,4590.729561
80.422404,19,4590.804075
91.117635,21,4590.8533
74.3944,18,4590.894849
86.178311,20,4590.943942
85.639903,20,4590.996235
86.131829,20,4591.046677
86.761145,20,4591.093246
80.896311,19,4591.137565
79.501103,19,4591.190996
92.48821,21,4591.243421
96.724062,23,4591.300617
75.083409,18,4591.346843
82.828875,20,4591.395425
83.000386,20,4591.443137
84.839866,20,4591.490223
82.147252,19,4591.535644
86.190199,20,4591.583164
77.686508,18,4591.625468
81.730033,19,4591.670768
86.301243,20,4591.721853
72.361693,17,4591.767201
83.229568,19,4591.822597
75.178442,18,4591.869899
81.397738,19,4591.9182
80.502868,20,4591.972611
70.052268,18,4592.017834
91.943004,22,4592.071325
86.348008,20,4592.123389
89.236522,21,4592.175017
87.483277,20,4592.224189
81.139473,19,4592.271899
79.864579,19,4592.318826
79.36281,19,4592.371438
76.841388,18,4592.418588
96.754261,22,4592.468754
101.466655,23,4592.524289
88.422877,20,4592.571692
88.218641,20,4592.619212
80.90368,20,4592.666203
70.741886,18,4592.709197
83.951904,19,4592.75574
81.246152,20,4592.808661
91.298708,22,4592.869826
72.82797,17,4592.913676
82.166391,20,4592.968183
78.807206,19,4593.017957
82.099934,19,4593.065369
82.974901,19,4593.11362
78.353145,18,4593.158146
93.633604,22,4593.212791
81.547903,20,4593.261387
94.017416,22,4593.322363
87.386064,20,4593.375939
73.373528,17,4593.415732
89.030863,22,4593.468801
78.276033,19,4593.517045
83.895721,20,4593.564102
86.799342,21,4593.615145
87.129193,21,4593.669954
84.263426,20,4593.724758
88.879761,21,4593.77991
86.461719,21,4593.834525
82.155445,20,4593.882425
73.971104,19,4593.927169
64.384038,17,4593.96751
86.723541,20,4594.015364
85.093026,20,4594.061814
79.297798,19,4594.105421
89.347681,21,4594.157535
73.459342,18,4594.205021
89.634739,21,4594.255666
83.644757,20,4594.306123
81.862661,19,4594.3522
93.521926,22,4594.406365
74.625636,18,4594.447335
78.038196,19,4594.492597
81.507972,20,4594.539974
82.619664,19,4594.58539
94.551676,22,4594.637362
87.237259,21,4594.687191
84.387661,20,4594.734944
86.714245,21,4594.795315
79.764056,21,4594.846699
76.693673,20,4594.908102
79.270908,19,4594.957954
89.364676,21,4595.010015
91.162162,21,4595.063225
75.92263,18,4595.107466
87.532007,21,4595.163505
82.491483,19,4595.215356
77.010159,18,4595.258841
83.006706,20,4595.306326
82.48709,20,4595.353655
82.131101,19,4595.401076
91.0637,21,4595.455547
85.148395,20,4595.505047
81.564434,19,4595.550466
79.352466,19,4595.602564
74.217331,18,4595.646546
74.357256,18,4595.689623
79.840731,20,4595.737175
81.928545,19,4595.783014
78.598058,19,4595.829747
74.278329,18,4595.87272
76.593111,18,4595.945898
71.039019,19,4595.991978
81.565529,19,4596.037204
81.395078,20,4596.085062
86.256657,20,4596.132105
78.304123,19,4596.179759
94.744732,22,4596.234127
91.416575,22,4596.294713
69.046636,17,4596.33903
84.939991,21,4596.394388
85.967976,21,4596.448579
80.32065,19,4596.50241
79.434956,19,4596.546985
82.888054,19,4596.592387
62.800383,17,4596.635386
76.707257,19,4596.685294
96.069421,22,4596.739646
77.276298,18,4596.787807
81.589106,19,4596.840869
80.174352,19,4596.88951
82.280671,19,4596.939996
89.533005,21,4596.990046
82.310198,19,4597.03928
80.95957,20,4597.086991
84.926655,20,4597.133752
90.880811,21,4597.189473
82.967822,19,4597.240968
81.019097,19,4597.287354
79.488347,19,4597.334425
81.472632,21,4597.389466
64.209778,17,4597.433885
85.516847,20,4597.484469
77.698453,19,4597.53375
85.282184,20,4597.581637
77.284874,18,4597.626508
79.551091,20,4597.676581
82.893977,19,4597.720868
85.13112,20,4597.770101
88.534763,20,4597.818112
81.973763,19,4597.869877
83.010966,19,4597.914679
82.821918,19,4597.958252
92.166538,21,4598.00886
91.757666,21,4598.066158
77.190864,19,4598.111728
91.508767,21,4598.169055
85.613159,20,4598.225501
78.817366,19,4598.276598
75.978684,18,4598.323039
88.753109,21,4598.375818
84.294219,20,4598.422869
84.505213,20,4598.473386
71.039432,17,4598.513986
76.784751,18,4598.55728
91.65162,21,4598.61548
81.662347,19,4598.661242
76.914572,18,4598.703901
73.585445,18,4598.747313
79.418071,19,4598.793457
80.015603,19,4598.838993
82.530597,19,4598.884591
89.138178,21,4598.937425
89.805164,21,4598.990363
80.306582,19,4599.03921
81.170293,19,4599.085614
70.958242,17,4599.127343
80.227239,19,4599.175927
88.875103,21,4599.225557
87.682467,21,4599.27778
84.830828,20,4599.331778
82.85384,19,4599.382098
86.410974,20,4599.431686
80.305343,19,4599.476514
83.357887,20,4599.527691
90.076772,21,4599.58118
86.11638,20,4599.628776
81.448739,19,4599.676226
79.093036,19,4599.720237
79.282611,19,4599.764073
85.153261,20,4599.811244
81.06916,20,4599.85828
74.479107,17,4599.898353
82.622182,19,4599.943389
81.268679,19,4599.987777
102.27253,24,4600.042383
87.61593,20,4600.086825
86.789649,20,4600.131375
77.660197,18,4600.179511
86.117984,20,4600.228875
88.629675,20,4600.274198
92.224533,21,4600.332463
77.938498,18,4600.374585
86.162487,20,4600.421258
80.388705,19,4600.466684
82.497634,20,4600.514709
81.544146,19,4600.560056
75.28189,18,4600.601658
76.884319,19,4600.646801
82.803041,20,4600.697737
78.509915,19,4600.750003
83.281502,20,4600.799173
87.526665,20,4600.851944
82.269857,19,4600.898149
90.110109,21,4600.94826
74.579924,18,4600.990636
69.183369,17,4601.064536
73.814328,17,4601.105713
90.627673,21,4601.156134
82.831084,20,4601.202881
79.211325,19,4601.249261
81.988339,19,4601.295874
74.582714,18,4601.348554
83.34095,19,4601.399441
86.210192,20,4601.450706
83.00001,19,4601.502921
82.964859,20,4601.557573
95.820868,22,4601.614167
87.720343,21,4601.665357
81.984095,19,4601.713745
87.26702,20,4601.762994
86.211697,21,4601.822863
85.719871,21,4601.879459
80.652474,19,4601.929371
77.957481,19,4601.9747
80.994488,20,4602.023426
72.735639,17,4602.063533
76.251478,18,4602.108524
81.621831,20,4602.157755
73.598018,18,4602.200802
80.624404,19,4602.245376
78.704858,19,4602.293045
76.721686,18,4602.335991
94.48869,22,4602.389614
73.821225,18,4602.431966
92.815991,22,4602.485282
91.685662,21,4602.538785
87.893214,21,4602.590576
84.477236,20,4602.637852
89.090707,20,4602.687895
76.524351,18,4602.733069
83.025534,19,4602.78006
81.958322,19,4602.830664
93.880259,22,4602.883146
86.946246,20,4602.930589
84.414703,20,4602.977853
81.306074,19,4603.023283
83.92021,20,4603.070661
86.444887,20,4603.119029
81.250144,20,4603.167799
86.687357,21,4603.221297
94.924548,22,4603.281162
73.386151,18,4603.325491
75.566288,19,4603.373793
80.614384,19,4603.434876
78.539233,19,4603.480481
71.471553,18,4603.522853
72.213033,17,4603.562735
83.715944,20,4603.612386
81.943162,19,4603.66438
84.673327,21,4603.717515
84.0883,20,4603.766702
80.955741,20,4603.816456
86.042866,20,4603.864074
84.061262,20,4603.916439
80.780179,19,4603.961782
68.739839,17,4604.003977
84.03864,21,4604.059255
66.046086,18,4604.101714
83.716873,20,4604.150721
95.38483,22,4604.208439
90.084353,22,4604.261419
81.612714,19,4604.311367
81.971287,19,4604.35975
78.965454,18,4604.404697
79.270534,19,4604.452439
88.985353,21,4604.50724
86.151671,21,4604.565178
85.382002,20,4604.616328
71.638698,18,4604.663968
92.110045,22,4604.724038
99.460411,23,4604.782706
84.341323,20,4604.832316
78.718916,19,4604.877664
84.791273,20,4604.924086
96.247272,22,4604.97995
83.398585,20,4605.02713
76.12995,18,4605.069341
97.344703,23,4605.124962
88.760467,21,4605.180748
85.844176,20,4605.234674
82.93162,19,4605.282166
81.23115,19,4605.328095
89.676611,21,4605.382297
79.073582,19,4605.426787
80.221787,19,4605.47251
85.592142,20,4605.521421
79.012501,19,4605.566487
95.261848,22,4605.618014
83.363034,19,4605.665479
84.84613,20,4605.714185
77.917806,18,4605.756711
80.669523,19,4605.803122
96.027077,22,4605.855269
77.603577,18,4605.901141
77.888471,19,4605.946671
84.518593,20,4605.997575
76.027434,18,4606.041124
77.477647,18,4606.08296
84.279,20,4606.135829
84.475604,20,4606.214194
74.528341,17,4606.254555
95.196255,23,4606.311696
86.64003,20,4606.359846
79.376828,19,4606.404441
83.88641,19,4606.448932
83.396357,21,4606.495698
90.987908,21,4606.550809
75.826406,18,4606.595637
86.281353,20,4606.643282
80.457531,19,4606.691254
77.045438,18,4606.740304
84.508087,21,4606.796358
83.322331,20,4606.848352
83.763965,20,4606.902098
74.009029,17,4606.947886
84.465721,20,4606.993543
99.026518,23,4607.052754
80.096197,20,4607.105122
75.914732,18,4607.149204
77.475979,19,4607.194152
81.060747,20,4607.242584
83.179891,19,4607.290899
88.44442,21,4607.344592
76.71529,19,4607.388602
92.584669,22,4607.439796
77.494534,18,4607.481666
89.74642,21,4607.529897
89.131956,21,4607.579641
80.782965,19,4607.625558
82.038533,19,4607.671123
102.628218,24,4607.731358
82.11567,19,4607.781461
79.346292,19,4607.832545
79.710335,19,4607.878831
89.964136,21,4607.932073
82.678771,20,4607.978197
95.41934,22,4608.030653
91.397127,22,4608.083001
76.768189,18,4608.126279
74.604698,19,4608.180302
81.276125,19,4608.224249
81.121092,19,4608.272485
88.614104,21,4608.334163
74.482528,17,4608.382261
82.172602,20,4608.428784
84.910316,20,4608.481372
81.836728,19,4608.525933
85.503282,20,4608.572819
85.333479,20,4608.62039
74.725734,19,4608.667546
86.722293,20,4608.716633
87.979055,21,4608.770632
77.437736,18,4608.819662
87.021024,20,4608.871812
85.266249,21,4608.923588
85.909326,20,4608.973436
79.738587,19,4609.018301
85.170807,20,4609.064643
86.399547,20,4609.111486
89.71571,21,4609.165096
89.140835,21,4609.21735
82.869422,21,4609.270171
77.891242,18,4609.316809
81.722992,20,4609.369495
73.475449,18,4609.411942
91.501418,21,4609.461924
89.594209,21,4609.511804
83.667963,20,4609.562645
74.183945,17,4609.607805
83.472045,19,4609.65667
85.493858,21,4609.714653
85.417762,20,4609.76715
85.34675,20,4609.813295
76.184123,18,4609.855789
91.646922,21,4609.917953
81.833102,20,4609.970363
81.662206,19,4610.016566
77.345596,19,4610.062953
88.799623,21,4610.115521
80.882428,19,4610.165712
81.887238,19,4610.211875
81.20351,19,4610.264337
79.562109,19,4610.30966
76.577032,18,4610.354471
90.947077,21,4610.407374
71.132656,17,4610.457826
70.237556,18,4610.499663
84.179074,20,4610.546875
81.087873,19,4610.590986
83.842171,20,4610.6381
85.190211,21,4610.687854
94.98247,22,4610.74123
88.893053,21,4610.796673
87.257755,20,4610.842943
81.47487,19,4610.888124
81.59299,19,4610.936303
89.751027,21,4610.987097
86.682726,20,4611.039726
82.913569,20,4611.09042
83.334862,20,4611.142507
80.064028,19,4611.187722
85.954796,20,4611.235369
77.137007,19,4611.31364
98.447739,23,4611.3701
84.708931,20,4611.41686
79.625994,20,4611.463723
88.582566,20,4611.510587
73.874267,18,4611.552428
74.412344,19,4611.597087
76.195677,18,4611.63785
90.568909,21,4611.687031
81.647375,19,4611.73091
84.592454,20,4611.777148
76.004053,18,4611.819241
84.032288,20,4611.866545
84.68493,20,4611.913481
81.354487,19,4611.957977
96.178733,23,4612.012837
86.182123,21,4612.063161
90.911138,21,4612.113553
79.778424,20,4612.16408
101.455995,23,4612.218475
83.729509,20,4612.26876
76.278243,20,4612.318408
83.213007,21,4612.37319
91.179562,21,4612.42294
87.430468,20,4612.469815
80.254022,19,4612.515058
76.536087,19,4612.565401
99.329889,23,4612.621737
87.726518,20,4612.676096
81.358044,19,4612.723672
85.045104,20,4612.777519
90.505509,22,4612.829841
71.284799,18,4612.87415
96.356592,22,4612.927812
86.91218,21,4612.977942
72.495996,17,4613.017917
90.860501,21,4613.067323
86.327755,21,4613.117225
76.597564,19,4613.167857
94.241336,22,4613.22282
76.620142,18,4613.265577
83.466513,20,4613.313404
105.742132,25,4613.378231
81.308524,19,4613.430343
85.447643,21,4613.483042
85.976611,20,4613.532669
96.620558,22,4613.586646
92.858384,21,4613.637416
80.329996,19,4613.681314
74.37742,18,4613.724036
90.660464,21,4613.773627
90.390995,21,4613.823369
82.386426,19,4613.869072
79.869096,20,4613.914953
74.707204,17,4613.957337
86.815633,20,4614.001721
88.394325,20,4614.052102
74.920121,19,4614.098381
90.449941,21,4614.155971
79.676122,19,4614.203676
90.221202,21,4614.259208
83.488512,20,4614.317091
94.215221,22,4614.369778
92.008656,21,4614.420037
82.559316,19,4614.472467
85.402827,20,4614.520338
82.831975,19,4614.565388
89.738081,21,4614.61801
85.829322,21,4614.667218
92.183619,21,4614.715939
77.83988,19,4614.761509
90.986455,21,4614.810389
72.767534,18,4614.853255
86.885668,20,4614.901777
74.965712,18,4614.944054
87.726151,20,4615.008973
84.235812,19,4615.056462
82.208244,20,4615.108108
88.426147,20,4615.16047
77.903187,19,4615.204217
90.905191,21,4615.254001
78.523945,19,4615.301753
76.271755,20,4615.348856
80.945971,19,4615.393126
82.238183,19,4615.437005
83.078471,19,4615.48641
78.785377,18,4615.528988
72.112217,18,4615.57613
89.594109,21,4615.628808
80.664384,19,4615.674026
84.797409,20,4615.721405
76.55669,18,4615.767907
76.447416,19,4615.814852
89.373776,21,4615.864567
90.131119,21,4615.913905
77.224816,19,4615.963893
81.142274,20,4616.012105
79.864188,19,4616.057263
91.904682,21,4616.109098
75.88385,19,4616.152833
91.295103,22,4616.212214
79.352955,19,4616.257978
80.06868,18,4616.300076
77.063773,18,4616.368801
77.470966,18,4616.408067
80.440447,20,4616.454733
74.712352,18,4616.501467
86.171565,21,4616.551461
77.497022,18,4616.594062
88.896306,21,4616.653338
81.781294,19,4616.698774
89.506475,21,4616.749631
83.761556,20,4616.803597
84.504076,20,4616.857308
79.372043,19,4616.903417
82.985517,20,4616.955463
82.941517,20,4617.005349
82.769764,20,4617.054253
80.074847,19,4617.100147
78.51963,19,4617.146834
82.636859,19,4617.200597
85.777764,20,4617.252459
88.085562,20,4617.302092
85.140635,20,4617.355148
81.910257,19,4617.408227
87.246878,20,4617.459968
91.531859,21,4617.519381
78.965939,19,4617.565241
87.464479,20,4617.614709
94.204307,22,4617.669564
87.244201,20,4617.722627
82.425531,19,4617.767323
66.913271,17,4617.807939
66.566937,17,4617.850299
86.367982,21,4617.900173
81.065008,19,4617.946371
73.631222,17,4617.987468
89.265784,21,4618.037246
80.396735,19,4618.081345
77.261272,19,4618.126609
88.909822,21,4618.178414
86.740565,20,4618.229636
102.095721,23,4618.285473
80.227019,19,4618.334972
84.475564,19,4618.385673
88.104555,20,4618.43806
77.82366,18,4618.483028
95.77779,22,4618.542912
81.528442,19,4618.591877
84.562206,20,4618.640482
91.659893,21,4618.696829
91.300454,21,4618.75304
78.580287,19,4618.799456
85.224772,20,4618.848245
85.366825,21,4618.899754
78.542917,18,4618.95307
78.611056,19,4619.004089
85.987675,20,4619.051798
86.578298,20,4619.098584
86.355776,21,4619.153609
73.568155,17,4619.198673
101.515018,23,4619.261238
79.841427,19,4619.310566
82.230318,19,4619.353111
85.654967,20,4619.401998
84.031704,20,4619.448638
71.385458,19,4619.493639
90.516226,21,4619.54425
85.230113,20,4619.590211
90.456671,22,4619.644091
95.840327,22,4619.699544
79.351846,21,4619.753091
81.462479,19,4619.801749
82.897098,20,4619.849483
73.587492,18,4619.892741
82.98514,21,4619.944104
83.317894,20,4619.994787
85.978901,20,4620.041066
78.686744,19,4620.085924
91.457001,21,4620.136557
81.907025,19,4620.187771
81.075472,19,4620.237094
87.185985,20,4620.286412
87.598002,21,4620.342167
90.138278,21,4620.39169
89.899792,21,4620.441504
79.386297,19,4620.489126
85.85232,20,4620.541962
90.704619,21,4620.594091
80.993416,19,4620.641804
82.542133,20,4620.693705
66.50886,17,4620.736007
74.893095,19,4620.781611
86.891392,20,4620.830883
86.661089,20,4620.882097
76.020323,18,4620.927356
82.025922,20,4620.978643
79.218656,19,4621.023553
82.874216,20,4621.070875
80.827405,20,4621.123497
85.634218,20,4621.177612
89.153193,21,4621.232049
72.934141,17,4621.272692
83.642286,20,4621.327528
84.770014,20,4621.377351
82.371811,19,4621.42651
78.923294,19,4621.478212
87.299347,20,4621.562235
88.650513,21,4621.616827
79.684165,19,4621.661999
64.535391,17,4621.702165
90.998698,21,4621.755629
81.819374,19,4621.800031
86.271338,20,4621.846339
70.44024,17,4621.882148
96.255574,23,4621.939141
84.531996,20,4621.986915
73.868233,19,4622.035331
76.573608,19,4622.080957
76.355783,19,4622.126312
79.378923,19,4622.173196
94.378588,22,4622.22477
84.3399,20,4622.274855
80.081782,19,4622.326442
86.261214,20,4622.376385
84.706724,20,4622.428272
78.883603,19,4622.478122
87.147488,20,4622.525368
81.739267,19,4622.571161
77.978165,18,4622.614063
91.441039,21,4622.664052
72.48735,18,4622.71031
86.007095,20,4622.763306
81.891064,20,4622.812062
82.593471,20,4622.862156
90.848051,21,4622.911562
85.246178,20,4622.960865
91.26596,21,4623.012316
87.964169,21,4623.065987
73.006202,18,4623.11323
71.338798,18,4623.158973
102.51625,24,4623.216107
82.262544,19,4623.260997
77.184596,20,4623.311357
80.247599,20,4623.360703
75.613429,18,4623.402711
89.68279,21,4623.451933
86.894143,20,4623.50045
82.453876,19,4623.547348
76.020878,18,4623.595017
83.053253,19,4623.646912
68.001261,17,4623.687567
84.137714,19,4623.740623
76.584843,18,4623.784926
78.490742,19,4623.83532
93.174359,22,4623.892892
91.501636,21,4623.949019
91.190286,21,4623.999557
86.156257,20,4624.050186
60.976137,17,4624.098429
83.674006,19,4624.149978
89.012713,21,4624.206812
80.245952,20,4624.25897
85.782712,20,4624.311044
89.892623,21,4624.369741
80.61789,19,4624.417699
84.825089,21,4624.477773
77.125896,18,4624.524212
80.355739,20,4624.581176
90.387773,22,4624.639895
83.192417,20,4624.690311
85.873856,20,4624.74169
92.932907,22,4624.794647
89.290784,21,4624.843632
72.039515,17,4624.882838
83.649775,21,4624.932954
76.196518,18,4624.976679
70.172947,17,4625.020407
80.862277,19,4625.065491
80.637818,19,4625.127912
76.122386,18,4625.175314
89.059633,21,4625.23315
87.262407,20,4625.28586
75.911563,18,4625.328923
78.720952,20,4625.375484
80.643844,20,4625.429326
83.360072,20,4625.481711
82.228226,20,4625.528688
90.412603,21,4625.579293
85.462543,20,4625.62801
72.465516,19,4625.678491
76.233993,18,4625.727256
81.088217,19,4625.776208
81.323914,19,4625.824321
79.853239,19,4625.867396
80.472136,19,4625.917182
83.955565,21,4625.971379
79.39717,19,4626.015624
86.022127,21,4626.068794
90.66743,22,4626.128299
87.542794,20,4626.181519
94.918273,22,4626.234751
81.91758,21,4626.28652
81.551787,19,4626.330685
76.562625,18,4626.373498
82.091044,19,4626.416788
86.015748,20,4626.463878
79.589881,19,4626.507784
82.491358,19,4626.552791
84.556813,20,4626.600957
79.824165,19,4626.64413
79.595407,19,4626.722353
83.365321,19,4626.767287
90.284629,21,4626.825339
83.415429,21,4626.881609
81.793141,20,4626.930377
76.445598,19,4626.979522
84.133533,20,4627.028548
87.401499,20,4627.084532
82.226747,19,4627.135975
71.473889,18,4627.184022
88.662587,21,4627.239764
84.35374,21,4627.296402
87.613892,20,4627.34924
78.409044,19,4627.395337
81.321669,19,4627.445045
78.956678,19,4627.505221
83.243254,21,4627.553945
75.349969,19,4627.601369
83.887173,20,4627.648762
83.632516,19,4627.693755
84.979232,19,4627.740973
91.286728,21,4627.799991
86.278739,20,4627.849306
88.040641,21,4627.900664
81.962487,20,4627.949235
73.75195,19,4627.997085
82.142482,20,4628.045312
85.440193,21,4628.098624
