#{"t_start": 1744238897.0996728, "env_id": "Humanoid-v5"}
r,l,t
109.235762,28,7336.539067
118.092958,29,7336.61322
127.34424,31,7336.693613
106.071481,26,7336.757208
121.403937,30,7336.833261
98.493579,24,7336.892466
113.751678,28,7336.962084
88.131505,23,7337.017668
119.523747,31,7337.094282
123.011173,30,7337.170915
120.250883,30,7337.245649
122.754611,30,7337.319343
99.689187,27,7337.385579
106.709585,26,7337.449877
86.776193,23,7337.506265
106.133533,26,7337.571384
104.490872,27,7337.640748
112.645953,28,7337.712088
101.237839,25,7337.7742
136.845573,34,7337.857874
102.912111,27,7337.924783
103.205442,26,7338.011003
93.922544,24,7338.068973
93.268613,24,7338.127277
123.932118,31,7338.208331
137.622084,34,7338.296937
105.337552,27,7338.363336
95.250423,26,7338.432873
123.390916,30,7338.512701
120.200046,31,7338.591661
102.275547,27,7338.664127
111.133008,28,7338.735408
89.031209,22,7338.791089
102.53064,26,7338.857796
117.038841,29,7338.927771
121.227995,30,7339.001743
97.595026,25,7339.063286
99.180188,25,7339.124372
104.649279,26,7339.188697
95.322893,25,7339.254024
95.695298,25,7339.315514
92.432022,25,7339.377825
104.772448,27,7339.444632
103.774071,26,7339.509175
105.696927,26,7339.572849
98.52487,26,7339.640094
114.308825,28,7339.710454
101.741285,26,7339.778457
110.345781,28,7339.846825
105.470123,27,7339.912176
96.71563,25,7339.974068
105.762733,27,7340.038072
116.484098,29,7340.109539
95.950962,24,7340.168298
100.49628,25,7340.236479
87.369748,22,7340.298315
117.430959,30,7340.372387
91.259546,23,7340.428593
109.465429,28,7340.497612
93.860173,24,7340.556129
90.572344,23,7340.632577
92.201249,23,7340.686891
112.633801,28,7340.755167
92.476695,23,7340.812517
92.933454,23,7340.870618
99.580275,25,7340.935189
94.873968,24,7340.994725
97.99351,24,7341.054037
99.555093,25,7341.116023
93.485922,23,7341.173232
103.023065,27,7341.241092
96.096864,24,7341.300198
94.05679,24,7341.36228
95.103194,24,7341.422726
92.40182,23,7341.479153
103.214562,26,7341.544481
95.430643,24,7341.602684
102.908782,27,7341.676578
106.5424,27,7341.747575
106.31171,28,7341.8215
96.303628,24,7341.883873
92.714499,25,7341.945246
113.864383,29,7342.013403
109.415519,28,7342.0833
104.654129,26,7342.14782
89.316679,23,7342.204195
132.288728,33,7342.284894
111.14654,28,7342.356076
102.880527,25,7342.425896
79.279184,22,7342.48014
99.809998,27,7342.547355
85.890988,22,7342.602553
93.689973,24,7342.663044
92.107768,22,7342.717957
117.254424,30,7342.791748
102.937604,25,7342.853614
98.606171,25,7342.918527
109.060145,26,7342.980518
91.42298,23,7343.036131
99.90903,27,7343.101742
92.105179,23,7343.185798
106.464414,27,7343.251801
95.82871,25,7343.319133
95.51087,25,7343.384855
98.620781,25,7343.447506
97.659689,25,7343.509458
113.492829,29,7343.581485
94.155694,23,7343.6393
104.673635,27,7343.706153
107.705261,27,7343.772737
90.029144,23,7343.827663
108.775492,28,7343.898222
96.950716,24,7343.960565
86.918327,22,7344.017442
97.045882,26,7344.082108
109.25309,28,7344.152502
81.870351,22,7344.214254
88.403288,22,7344.268873
122.196498,31,7344.347475
92.29495,24,7344.416414
97.066452,25,7344.478257
107.990944,27,7344.545743
109.083168,28,7344.614262
90.379934,22,7344.668175
95.428569,24,7344.726161
87.029454,22,7344.780942
97.868674,26,7344.850136
100.142951,26,7344.919702
94.075353,26,7344.996907
96.33415,24,7345.06706
114.793905,28,7345.134206
84.044251,21,7345.185569
90.847365,23,7345.241454
90.281617,23,7345.29642
125.882883,31,7345.373477
91.02508,22,7345.427294
104.14236,27,7345.493839
100.290662,25,7345.554676
89.994145,24,7345.616359
111.81882,28,7345.685464
87.385965,22,7345.738087
103.753278,27,7345.825457
97.328253,25,7345.881959
102.094243,26,7345.945504
89.139226,22,7345.997418
113.136948,28,7346.064435
95.871386,25,7346.134863
92.809379,23,7346.190816
94.534372,24,7346.249322
88.319678,22,7346.303158
115.028621,29,7346.3749
96.210704,24,7346.433171
101.522401,25,7346.494094
90.440041,25,7346.555959
91.063384,23,7346.612955
119.125753,30,7346.694918
89.242637,22,7346.748705
91.067771,22,7346.803508
88.612559,23,7346.860507
109.567874,28,7346.928925
118.78654,29,7347.001014
95.841518,24,7347.059929
100.98133,26,7347.123173
126.317614,31,7347.200462
93.464859,23,7347.257159
99.75809,26,7347.320435
99.886667,25,7347.38076
98.362414,24,7347.440382
94.25139,23,7347.496882
97.528729,24,7347.554468
88.812128,22,7347.608023
106.83096,28,7347.68025
96.466421,24,7347.741961
100.683987,26,7347.808928
109.195734,27,7347.875377
89.480677,24,7347.939621
102.301323,25,7347.999999
109.695062,28,7348.074464
104.351105,25,7348.144952
94.091887,24,7348.206604
97.630236,24,7348.273431
94.091169,23,7348.32792
110.826936,28,7348.41688
94.426347,24,7348.473265
107.309345,27,7348.538651
109.583371,27,7348.604625
103.27312,25,7348.66682
91.484558,23,7348.721367
93.578911,24,7348.78406
92.008841,24,7348.841959
122.732508,30,7348.913857
97.998532,24,7348.973181
95.810797,25,7349.035515
102.35946,25,7349.111049
115.346163,29,7349.188593
103.644413,26,7349.252006
98.80134,24,7349.315799
98.643265,24,7349.375285
93.896468,24,7349.433433
93.315254,24,7349.492608
92.826189,24,7349.550657
102.60668,25,7349.610525
118.531923,30,7349.682684
81.016063,22,7349.737245
97.179216,24,7349.796136
89.685392,23,7349.856304
87.804259,24,7349.915308
94.936641,25,7349.977396
87.859399,22,7350.029807
91.166914,24,7350.08875
107.533697,28,7350.157429
89.703358,22,7350.210815
93.506217,23,7350.274276
95.596383,25,7350.335783
95.773784,24,7350.397318
102.447006,26,7350.462539
99.740955,26,7350.526656
103.722077,26,7350.597224
94.423425,23,7350.662807
96.968784,25,7350.731774
92.087532,25,7350.798334
90.178118,22,7350.859275
91.340548,22,7350.931579
94.62976,25,7351.024342
120.675912,30,7351.105629
92.057559,25,7351.172326
96.732137,24,7351.237093
96.879865,25,7351.301015
100.3252,26,7351.368389
92.682323,24,7351.437242
93.455391,24,7351.496976
100.253455,26,7351.562267
122.477056,30,7351.637009
92.778765,23,7351.694533
89.988897,23,7351.751111
96.006803,24,7351.809993
92.079511,24,7351.868779
98.893519,25,7351.932182
91.503726,23,7351.989619
87.604624,23,7352.046356
93.608984,23,7352.102211
99.726434,25,7352.166304
113.146473,28,7352.241795
98.317505,25,7352.304009
94.835235,24,7352.362601
99.347919,26,7352.425826
101.985468,26,7352.495709
102.01523,25,7352.558614
93.804929,24,7352.618615
100.610724,26,7352.680835
119.801232,29,7352.752312
90.273809,23,7352.810469
138.1691,34,7352.904099
82.229176,21,7352.956621
100.41485,25,7353.021245
92.997906,23,7353.077264
86.936439,22,7353.130431
91.225568,23,7353.187141
100.985617,25,7353.247931
103.39011,26,7353.314617
80.351637,22,7353.381029
94.568755,23,7353.436579
126.125456,31,7353.514876
96.9201,25,7353.578978
130.015376,32,7353.680158
89.992362,22,7353.732435
85.784161,23,7353.786536
90.562094,23,7353.84253
98.373017,25,7353.901533
91.92606,24,7353.960367
112.754531,28,7354.033589
113.977473,28,7354.106692
92.585472,23,7354.165696
91.185253,24,7354.22587
96.999627,24,7354.288019
92.208528,23,7354.344743
99.687577,25,7354.407798
96.099846,24,7354.470057
90.209644,23,7354.529459
93.733381,25,7354.5975
87.748874,23,7354.660701
106.647711,26,7354.724834
102.199607,26,7354.79026
87.36666,22,7354.844116
99.293229,26,7354.911484
93.096792,25,7354.971056
121.258064,30,7355.044581
81.73478,21,7355.096347
85.882673,23,7355.159717
96.964364,24,7355.22273
99.771064,24,7355.278669
96.546211,25,7355.345126
98.215504,25,7355.407479
98.109005,25,7355.467857
90.938502,24,7355.527028
94.704069,25,7355.587265
129.614213,31,7355.664893
97.966897,25,7355.725762
114.334379,28,7355.795676
103.965748,27,7355.861704
113.336126,28,7355.930729
120.440177,30,7356.001807
92.108462,25,7356.061953
98.294455,24,7356.124885
86.922131,23,7356.184328
96.325745,25,7356.265071
106.524092,26,7356.328122
105.341177,26,7356.390114
115.023833,28,7356.458057
98.531391,26,7356.52085
98.235763,25,7356.580623
107.474336,27,7356.646389
108.183764,28,7356.71702
99.257646,25,7356.777158
94.711544,24,7356.835805
89.704062,23,7356.892678
102.593482,25,7356.953453
129.285622,33,7357.035702
97.336586,26,7357.099942
133.568866,32,7357.179735
110.427984,27,7357.250059
80.344815,22,7357.304818
107.209832,27,7357.377488
92.400162,23,7357.433475
98.509727,25,7357.493994
91.261195,25,7357.554805
89.771741,23,7357.618873
101.112071,25,7357.691885
103.51259,26,7357.759169
106.701272,28,7357.836037
100.077522,25,7357.901368
86.658995,22,7357.955856
111.871561,28,7358.025564
107.722098,27,7358.09505
112.805769,28,7358.162947
93.79914,24,7358.221706
116.04232,28,7358.292401
95.262467,25,7358.355072
92.897834,25,7358.420639
88.642237,22,7358.477796
96.756917,25,7358.53817
91.454647,24,7358.597856
93.281867,23,7358.654771
96.340407,25,7358.715219
87.451142,22,7358.769721
102.360182,27,7358.858081
96.789057,24,7358.916816
106.497721,27,7358.988879
107.903088,28,7359.063956
106.209465,26,7359.132598
96.738205,25,7359.196646
97.663593,24,7359.254329
103.943243,26,7359.317985
115.730347,29,7359.392613
94.918791,25,7359.458571
96.901184,26,7359.526485
103.711201,26,7359.592839
91.178347,24,7359.654938
93.642485,24,7359.71728
94.634075,23,7359.780958
93.365261,24,7359.839985
123.158263,31,7359.921655
116.984395,29,7359.994501
95.011703,24,7360.053403
99.405199,25,7360.114811
99.234817,25,7360.18616
96.916463,24,7360.243795
100.275195,25,7360.306028
90.961211,22,7360.358898
89.38204,24,7360.419272
90.980934,25,7360.485135
122.368866,31,7360.560369
85.70819,23,7360.6164
95.04309,23,7360.672617
102.349459,25,7360.733144
90.807026,25,7360.797314
129.310644,32,7360.883078
80.394275,22,7360.940246
110.479008,28,7361.016064
99.222235,25,7361.084413
87.610051,23,7361.141333
103.253557,25,7361.203568
96.011101,25,7361.264821
95.514828,25,7361.328184
106.022667,27,7361.394331
141.093444,34,7361.517522
112.085784,28,7361.585833
89.371571,23,7361.642815
91.576294,24,7361.701479
92.934839,23,7361.757488
95.885593,24,7361.81676
84.718472,21,7361.868125
94.732343,23,7361.924489
92.205603,24,7361.984514
96.862173,25,7362.048931
92.970283,24,7362.107539
88.666791,23,7362.172324
99.941874,26,7362.238572
91.152862,24,7362.299468
89.98596,23,7362.35552
90.302987,22,7362.408594
105.097426,26,7362.471503
84.72599,23,7362.53328
87.514695,23,7362.591733
104.20282,26,7362.656598
92.618064,23,7362.712915
90.243991,22,7362.764948
91.451157,23,7362.824278
116.225454,29,7362.896318
91.308343,24,7362.958638
94.274987,24,7363.017854
96.280397,25,7363.085714
89.183508,23,7363.146493
89.87417,23,7363.199718
97.678521,24,7363.258424
99.51742,25,7363.319162
95.594425,24,7363.391331
86.924193,21,7363.44494
98.332182,25,7363.506969
123.147826,31,7363.58432
91.016273,23,7363.642333
116.528818,29,7363.714816
113.194624,28,7363.786381
83.64242,22,7363.840618
114.287048,28,7363.909384
116.556966,29,7363.980635
132.229194,32,7364.086437
102.426028,25,7364.154281
107.305554,27,7364.220149
96.476701,24,7364.281805
95.936272,24,7364.340744
98.601634,26,7364.403532
109.972912,27,7364.470712
114.731119,29,7364.540439
99.517232,25,7364.60246
92.61845,23,7364.665068
118.839803,30,7364.74022
103.711187,27,7364.805726
94.100604,23,7364.863074
89.840995,23,7364.922245
93.968612,24,7364.98
99.13783,25,7365.04251
98.047293,24,7365.102453
99.924807,24,7365.163939
88.143413,23,7365.224252
94.827464,23,7365.279928
97.449246,25,7365.341779
99.604424,27,7365.408233
118.385695,29,7365.479376
94.505197,25,7365.540578
104.554171,27,7365.611073
82.853362,22,7365.66499
97.754518,25,7365.729476
93.035338,25,7365.78992
99.539867,25,7365.851751
131.220049,32,7365.932144
94.977527,25,7365.992171
98.953538,25,7366.052533
94.98714,25,7366.114996
87.436823,22,7366.169398
93.1291,23,7366.229835
93.382647,23,7366.290416
108.911871,27,7366.356923
97.707415,24,7366.415754
95.001549,25,7366.480744
99.989529,26,7366.54475
92.291651,23,7366.599634
106.031482,26,7366.683666
98.518646,25,7366.742594
99.421971,26,7366.808927
101.221121,25,7366.870766
100.317798,25,7366.931451
95.577219,24,7366.989311
112.459445,29,7367.061593
104.935751,27,7367.12832
85.007129,23,7367.183917
94.273697,23,7367.242391
89.249127,22,7367.302073
93.511558,24,7367.364218
100.085175,25,7367.436265
93.748041,25,7367.497123
85.908524,22,7367.551681
99.164612,26,7367.616091
96.986638,24,7367.679013
102.284834,25,7367.739646
107.184243,26,7367.803283
115.576144,30,7367.877882
91.177554,25,7367.944147
95.755073,24,7368.009281
105.638144,26,7368.075826
110.140292,27,7368.144797
85.037966,23,7368.201499
97.65822,24,7368.260639
97.978528,24,7368.32052
118.799966,29,7368.399934
93.028003,24,7368.476
96.204571,23,7368.533038
100.649893,25,7368.594747
90.063299,23,7368.651261
90.154762,24,7368.709853
100.326941,26,7368.779423
109.689068,26,7368.843556
94.485432,23,7368.899724
101.892961,26,7368.96424
99.110852,25,7369.026722
93.860756,23,7369.085559
97.738937,25,7369.145143
89.923295,24,7369.203748
97.038116,24,7369.281355
95.459133,24,7369.33853
85.0196,21,7369.389324
81.263536,21,7369.44262
91.748995,24,7369.502659
104.655371,26,7369.566918
99.154614,27,7369.640456
102.313381,25,7369.705962
90.619374,23,7369.763132
101.32052,25,7369.824018
97.02869,24,7369.884497
94.547369,24,7369.945975
99.230106,26,7370.01327
94.806937,24,7370.072394
106.729732,27,7370.135629
96.668579,25,7370.19671
100.384964,26,7370.259595
97.140712,25,7370.319721
93.475284,23,7370.375424
110.810672,27,7370.444576
129.63171,32,7370.53324
96.68757,24,7370.596205
90.754139,24,7370.658666
115.744272,29,7370.736759
117.087487,29,7370.811993
86.055121,23,7370.868476
100.720117,26,7370.931752
86.621,22,7370.985119
145.655563,35,7371.071402
101.015008,25,7371.134079
93.399559,23,7371.190723
90.977076,22,7371.243826
128.431501,32,7371.323542
109.760395,28,7371.396324
91.614223,24,7371.45503
93.471216,25,7371.51575
83.532457,22,7371.572119
102.777725,26,7371.63953
109.269775,27,7371.70652
94.834086,23,7371.760052
94.01503,24,7371.838421
85.147359,21,7371.888994
89.915126,24,7371.947986
89.093298,24,7372.008403
90.747601,23,7372.065298
96.682492,25,7372.128874
95.220402,25,7372.189296
98.360001,24,7372.248614
111.230711,27,7372.315157
90.616585,23,7372.371925
108.516544,27,7372.439083
81.953537,22,7372.492557
90.55078,24,7372.562006
101.719768,26,7372.628836
96.764478,24,7372.688162
120.096236,29,7372.759068
102.733738,26,7372.822779
84.826211,21,7372.87352
94.143665,24,7372.935294
93.090297,24,7372.997603
91.949305,23,7373.054445
89.702114,24,7373.113333
99.491432,26,7373.179105
90.69069,22,7373.2323
94.030648,24,7373.290235
95.469212,24,7373.357036
82.589329,22,7373.414841
80.416042,21,7373.465543
92.392033,23,7373.521667
99.392406,25,7373.582806
101.700672,26,7373.6602
98.410709,24,7373.722409
96.868919,24,7373.784973
95.487425,24,7373.85061
112.772653,28,7373.919369
95.094076,24,7373.984272
97.252181,24,7374.049415
94.300513,25,7374.110456
95.888884,24,7374.172094
89.542564,23,7374.237342
98.993229,25,7374.3065
88.212795,22,7374.358409
102.921406,26,7374.423125
84.948185,21,7374.495743
98.311871,26,7374.558236
83.305941,22,7374.608521
101.039034,25,7374.67205
98.97061,24,7374.737427
117.577115,30,7374.811825
85.162857,21,7374.863049
94.215009,23,7374.92337
115.739526,29,7374.995397
80.845075,20,7375.042496
91.958986,23,7375.101301
89.448988,22,7375.155495
93.667183,23,7375.210116
98.78006,25,7375.274856
95.69308,24,7375.3448
113.572315,28,7375.414137
102.180495,25,7375.475292
84.551463,22,7375.52968
87.35811,23,7375.585819
79.481345,22,7375.639075
93.831353,25,7375.700586
102.047802,26,7375.764943
80.416121,21,7375.818096
94.888027,24,7375.878153
112.949014,28,7375.946104
96.563113,24,7376.004311
93.431074,24,7376.06208
92.9793,25,7376.122875
88.238331,23,7376.179297
86.194397,22,7376.232568
89.653341,23,7376.289086
95.111623,24,7376.352438
93.26332,24,7376.413439
97.644956,25,7376.477225
88.883215,23,7376.536419
103.171868,25,7376.598427
87.345,23,7376.661764
92.397907,24,7376.724428
98.249569,25,7376.7857
112.370696,29,7376.863438
118.654033,29,7376.938514
87.000755,22,7376.993658
87.42606,22,7377.069606
98.996517,25,7377.130108
74.592067,20,7377.177793
92.942951,23,7377.231456
89.549228,23,7377.286771
93.217217,24,7377.34621
97.379723,24,7377.407532
102.679627,25,7377.467848
82.883236,20,7377.5158
101.674635,25,7377.577159
86.087783,23,7377.635741
84.191157,21,7377.688114
93.211358,23,7377.744398
80.84871,22,7377.798627
104.965014,26,7377.862675
91.379544,23,7377.921885
102.834599,25,7377.982681
96.777659,24,7378.041134
83.902007,21,7378.092053
85.177733,22,7378.145808
86.58751,22,7378.198733
87.536308,23,7378.259115
101.239959,25,7378.321838
88.558082,23,7378.377879
90.740854,22,7378.443351
89.104089,23,7378.512966
88.781507,23,7378.570339
85.226864,22,7378.623243
98.565603,24,7378.682601
102.667813,25,7378.743654
85.224045,22,7378.797558
107.463445,26,7378.861644
85.818496,21,7378.911375
83.83961,21,7378.965736
106.072326,27,7379.030893
83.875849,23,7379.086452
91.786823,23,7379.15426
84.271589,22,7379.209436
88.380297,23,7379.266663
81.325766,21,7379.322225
98.165292,24,7379.39322
92.03366,23,7379.458503
88.942932,22,7379.516358
86.109398,22,7379.570555
78.716817,21,7379.621318
94.09911,25,7379.703923
87.604873,22,7379.756871
91.170425,23,7379.811837
79.821318,20,7379.862318
78.963493,20,7379.909513
67.492655,19,7379.955544
78.404512,20,7380.00774
86.119757,22,7380.068565
96.014285,24,7380.128735
84.846301,21,7380.181834
94.758305,24,7380.249463
79.325243,19,7380.297833
81.213302,21,7380.349184
78.135332,20,7380.395561
79.726841,22,7380.449006
82.74535,20,7380.497551
83.386914,21,7380.549816
93.011092,23,7380.608467
92.991986,24,7380.668409
100.069672,24,7380.725536
89.360075,22,7380.778861
84.657449,22,7380.832725
85.837514,23,7380.888574
82.74729,21,7380.938991
83.860367,23,7380.994068
78.783151,21,7381.043877
75.455485,20,7381.098771
75.438825,20,7381.153409
84.68001,21,7381.204568
79.774815,22,7381.25726
78.429505,20,7381.305635
83.068707,21,7381.355779
86.737471,22,7381.408141
94.728831,24,7381.466792
87.129556,21,7381.517099
77.066494,20,7381.565238
90.558979,22,7381.621869
75.989056,20,7381.671066
82.576745,21,7381.725327
95.139337,24,7381.786826
78.89628,20,7381.836317
91.323948,23,7381.895904
89.050763,23,7381.952887
85.89794,23,7382.009658
77.99346,20,7382.059694
89.137443,22,7382.114006
96.538268,24,7382.177285
85.174122,22,7382.251648
84.859151,22,7382.303308
71.87606,19,7382.348401
80.521625,21,7382.404306
82.679561,21,7382.454703
89.477227,23,7382.509946
85.227143,21,7382.560829
86.151183,21,7382.615126
79.94742,19,7382.659975
102.483017,26,7382.724999
81.304165,21,7382.775871
83.073204,21,7382.826629
89.272191,22,7382.880311
85.621888,22,7382.93886
87.532993,23,7382.993606
78.13253,20,7383.041114
69.428885,19,7383.087557
79.613637,21,7383.136049
78.014571,20,7383.184173
77.960537,21,7383.244439
77.36122,21,7383.299541
72.615552,20,7383.351722
69.949169,19,7383.403692
89.29737,23,7383.464305
82.887962,21,7383.515715
80.787956,20,7383.565353
95.548018,23,7383.621113
86.158284,23,7383.677266
81.399353,20,7383.728446
89.505391,22,7383.782756
89.130099,22,7383.835379
81.638739,21,7383.885037
80.601916,20,7383.933769
74.080514,19,7383.979764
95.65114,24,7384.036109
74.605606,20,7384.084016
84.702785,22,7384.13664
69.040707,18,7384.179107
73.490509,19,7384.224509
87.934565,22,7384.282699
82.896653,20,7384.331992
97.716454,24,7384.393394
81.012023,20,7384.442027
76.733974,20,7384.489889
94.38952,23,7384.54655
86.247881,22,7384.60139
84.619485,22,7384.654737
82.890072,21,7384.707653
75.064145,20,7384.779458
75.56482,20,7384.831517
95.547851,24,7384.888974
90.416664,22,7384.944583
86.969588,22,7385.00123
84.595327,21,7385.053544
74.790659,19,7385.102022
86.930887,22,7385.158322
85.746281,23,7385.216859
86.43397,22,7385.270217
81.896401,20,7385.317736
86.043134,22,7385.378664
90.933648,22,7385.433449
85.71041,21,7385.489384
89.38067,22,7385.543904
76.464021,20,7385.59221
81.973595,21,7385.642242
86.571545,21,7385.693171
79.449556,21,7385.742493
78.628226,20,7385.790703
91.407202,23,7385.847282
79.998722,21,7385.899831
79.021043,21,7385.950974
76.117988,19,7385.99714
90.578286,22,7386.051695
82.331154,20,7386.0997
80.181682,21,7386.158718
80.502434,21,7386.210085
79.533942,20,7386.259263
85.473987,22,7386.313932
90.521779,24,7386.382994
79.628414,22,7386.442836
80.839879,20,7386.499146
89.576306,23,7386.557318
98.731954,25,7386.626286
79.979635,21,7386.683118
83.664644,21,7386.734425
80.617213,22,7386.789628
81.716276,21,7386.841457
78.886693,20,7386.890786
88.263746,22,7386.949826
84.520154,23,7387.018114
75.663286,20,7387.067513
85.237165,21,7387.118869
84.792404,22,7387.17256
89.763682,22,7387.225519
80.21879,20,7387.274111
80.254343,21,7387.325139
84.48662,21,7387.397479
79.5072,21,7387.449102
78.995049,20,7387.499289
77.35128,20,7387.547364
76.106035,20,7387.59512
84.072859,21,7387.64739
77.668858,19,7387.697108
78.862704,20,7387.744656
83.381496,22,7387.800261
87.253398,22,7387.854638
73.662913,20,7387.907087
71.323675,19,7387.952709
83.023635,20,7388.004262
84.206204,22,7388.057302
108.598336,27,7388.123543
78.083379,21,7388.174935
75.462675,19,7388.220805
73.84165,19,7388.267316
86.329573,22,7388.322748
78.202779,21,7388.373888
79.288097,20,7388.422002
81.493169,21,7388.473043
80.588029,21,7388.52683
78.172952,21,7388.575896
82.455855,21,7388.627274
85.579763,23,7388.685508
73.439111,19,7388.73132
81.95481,20,7388.779294
80.801306,21,7388.831132
83.056707,21,7388.882769
69.813471,18,7388.925267
83.700855,21,7388.976373
80.887112,20,7389.025939
72.444197,19,7389.072967
74.182398,20,7389.12218
79.866453,20,7389.171006
81.819546,21,7389.225846
72.100903,19,7389.276392
78.447429,20,7389.326971
73.706558,19,7389.372964
79.213028,20,7389.422001
80.293533,21,7389.473798
81.786831,21,7389.525123
76.616077,20,7389.575292
77.51989,20,7389.62304
86.645539,22,7389.685942
78.881176,20,7389.737272
81.350039,21,7389.789743
79.921534,21,7389.845706
95.631801,24,7389.904247
88.938553,22,7389.977805
72.340262,18,7390.020895
82.603382,21,7390.071703
84.581977,22,7390.128378
74.680528,19,7390.174479
85.537666,23,7390.232043
81.661227,21,7390.283239
87.031168,22,7390.336992
74.817898,20,7390.386595
69.362268,20,7390.434265
88.025081,22,7390.49908
82.444313,20,7390.547945
81.67537,22,7390.602939
69.683548,18,7390.652219
78.97248,20,7390.70105
76.393592,20,7390.749967
78.748891,20,7390.799126
85.442886,22,7390.851795
83.018807,21,7390.903097
76.888542,20,7390.951059
80.169556,22,7391.004054
83.494673,21,7391.055263
72.035518,18,7391.098942
84.479335,21,7391.15021
86.96195,22,7391.208119
79.621511,21,7391.259278
69.263745,18,7391.303312
77.345351,20,7391.351966
78.457304,21,7391.403694
84.082919,21,7391.454652
90.923833,23,7391.511686
75.209211,20,7391.560478
81.858758,21,7391.611093
80.275553,20,7391.660157
89.694817,23,7391.715167
83.920419,21,7391.763308
74.852343,19,7391.808712
75.320698,21,7391.859626
74.050043,19,7391.908915
81.369072,22,7391.961097
84.341757,21,7392.010988
83.626891,21,7392.061386
80.664174,21,7392.113199
82.768915,21,7392.169475
77.958,20,7392.220785
81.672075,22,7392.275797
78.261926,20,7392.32315
81.943862,21,7392.37324
88.093816,22,7392.424629
73.861189,19,7392.489725
75.720536,20,7392.537039
78.253866,20,7392.584251
78.607033,20,7392.637882
83.356794,22,7392.693615
69.445898,18,7392.737445
79.9794,20,7392.788512
83.737265,21,7392.839541
83.185604,21,7392.897446
75.605817,20,7392.948061
92.395221,23,7393.00918
74.024834,20,7393.062706
80.730473,22,7393.119154
79.648311,20,7393.167634
82.467648,20,7393.215161
71.582915,19,7393.261099
85.912615,21,7393.314981
82.387017,21,7393.375127
87.111648,22,7393.43176
86.833654,22,7393.487056
78.07331,20,7393.54129
83.507866,21,7393.595531
80.453288,22,7393.653793
79.052028,19,7393.712404
86.42839,23,7393.776346
78.618954,21,7393.83005
74.749178,20,7393.878127
76.178803,19,7393.927474
82.098086,20,7393.977348
82.565628,21,7394.030843
75.746426,20,7394.079594
72.638176,19,7394.126669
84.189773,20,7394.175327
87.201355,23,7394.231471
75.300341,20,7394.280854
81.740985,21,7394.337347
80.549485,20,7394.388503
82.514566,21,7394.443352
72.295709,20,7394.49562
67.618972,19,7394.540974
86.45165,22,7394.595408
75.716375,20,7394.644546
81.219376,21,7394.696815
82.797959,21,7394.748238
85.127082,21,7394.802412
82.994027,21,7394.855978
84.69586,21,7394.913412
83.205975,21,7394.967062
88.785645,23,7395.023076
76.551165,19,7395.068374
84.067132,22,7395.14312
83.108188,21,7395.192909
85.659197,22,7395.245957
86.043919,22,7395.298485
75.053001,20,7395.346382
74.133338,19,7395.395449
76.012642,19,7395.44223
77.448979,20,7395.491427
83.558073,20,7395.543789
85.516934,21,7395.597711
82.111273,20,7395.647647
88.492577,22,7395.702332
82.56069,21,7395.753857
75.553946,20,7395.802723
78.773487,20,7395.851853
87.434952,22,7395.905097
83.788906,22,7395.9617
77.926489,21,7396.013446
82.967761,21,7396.065079
84.678945,22,7396.125626
76.282418,19,7396.174112
78.942634,20,7396.226498
71.421429,19,7396.275433
84.793676,22,7396.334219
75.916601,20,7396.384209
81.71856,21,7396.43572
78.819814,20,7396.486623
73.915066,20,7396.539877
79.646089,20,7396.587952
71.947956,20,7396.636873
82.908082,21,7396.686756
79.208231,20,7396.735189
81.185417,22,7396.78908
82.705673,21,7396.842057
82.423425,20,7396.890687
80.87661,20,7396.938461
89.100568,23,7396.996711
81.44876,21,7397.049488
82.519035,21,7397.107829
85.425267,23,7397.168277
81.832781,20,7397.219417
76.26115,19,7397.265134
84.453862,21,7397.316677
74.201241,19,7397.363411
81.529505,20,7397.416099
79.295534,20,7397.468543
78.404567,20,7397.518807
77.62214,21,7397.57124
82.897787,21,7397.622512
79.330972,20,7397.671381
86.885241,23,7397.746573
75.08436,19,7397.79215
79.380361,20,7397.840135
88.082512,22,7397.892285
79.614423,20,7397.940088
76.235498,19,7397.984016
77.738968,20,7398.033135
84.529601,21,7398.086939
87.86131,22,7398.143459
81.601539,22,7398.205996
73.647402,19,7398.253306
76.327512,20,7398.303336
69.946443,19,7398.34908
74.06654,19,7398.395624
82.639409,21,7398.446751
82.881843,21,7398.498792
77.6989,19,7398.544581
79.434548,20,7398.597467
85.3064,23,7398.656488
83.025113,21,7398.707754
83.397324,21,7398.758927
75.110975,20,7398.8071
78.873927,19,7398.852733
80.539327,20,7398.901137
75.779517,20,7398.94932
73.44816,20,7398.99701
78.518339,20,7399.044513
69.754698,17,7399.087295
68.746354,18,7399.132322
78.085262,20,7399.179096
73.050365,19,7399.227055
72.583236,18,7399.276431
82.488114,21,7399.331764
75.452988,19,7399.3794
85.006334,21,7399.433688
81.131377,21,7399.488656
78.996212,20,7399.535788
79.839157,20,7399.583581
84.052469,21,7399.637859
83.881169,21,7399.693184
76.309453,20,7399.745188
79.683079,20,7399.792866
82.683118,22,7399.846805
75.646562,20,7399.895901
73.56096,19,7399.942524
79.897422,20,7399.990977
81.944372,22,7400.04672
89.42595,23,7400.105928
72.426622,18,7400.153455
72.861099,19,7400.19752
81.61433,20,7400.266184
75.908844,19,7400.311794
80.905127,20,7400.360065
81.05696,21,7400.409859
