#{"t_start": 1744223519.426337, "env_id": "Humanoid-v5"}
r,l,t
53.273797,13,4831.043009
53.499764,13,4831.075847
60.131134,14,4831.109113
57.846473,14,4831.143039
63.074122,17,4831.185808
60.733519,14,4831.220688
55.084424,14,4831.253569
52.965387,13,4831.285359
53.298311,13,4831.318351
59.898483,14,4831.355339
51.985891,13,4831.385961
57.187992,14,4831.424187
60.838232,14,4831.461829
56.380618,14,4831.497639
62.56517,16,4831.538084
60.533056,14,4831.571859
57.438823,14,4831.608135
52.601415,13,4831.641104
57.745824,14,4831.678757
56.818924,14,4831.714705
57.201608,14,4831.747329
52.107294,13,4831.77904
58.332944,14,4831.81157
68.981446,17,4831.852377
58.14821,14,4831.88995
56.615811,14,4831.923715
52.109445,13,4831.953826
52.348289,13,4831.985268
52.021692,13,4832.021471
52.58063,13,4832.055421
56.955727,14,4832.090443
57.684767,14,4832.127375
55.689932,14,4832.161592
52.57694,13,4832.196303
55.1303,13,4832.226157
56.722615,14,4832.258636
58.005446,14,4832.295467
60.956164,14,4832.331719
55.74151,13,4832.363282
56.850909,15,4832.42597
57.982956,14,4832.459643
58.233542,14,4832.493419
60.475145,14,4832.531695
57.560419,14,4832.568373
59.833387,14,4832.601375
53.04839,13,4832.632613
51.636745,13,4832.666156
52.949419,13,4832.697786
51.768346,13,4832.72868
57.694288,14,4832.762645
54.268275,14,4832.796229
51.384633,13,4832.827281
52.949827,13,4832.862036
58.084141,14,4832.897544
68.426831,17,4832.940442
60.039929,14,4832.975219
61.142307,14,4833.010575
68.087223,17,4833.05301
52.333717,13,4833.085526
53.119169,13,4833.121435
69.32953,17,4833.16636
60.265335,14,4833.205534
56.985148,14,4833.239447
57.319627,14,4833.273622
55.807625,14,4833.305445
52.637295,13,4833.340305
57.697789,14,4833.383323
50.818471,13,4833.415067
57.345697,14,4833.448478
55.319095,13,4833.479532
52.476716,13,4833.514396
66.074224,16,4833.557808
58.937227,16,4833.598055
57.524172,14,4833.634733
57.306216,14,4833.673375
56.010326,13,4833.709279
53.854678,13,4833.740088
59.904173,15,4833.777076
56.084292,14,4833.811219
60.380717,14,4833.845605
64.316954,16,4833.882663
65.453754,17,4833.923045
52.009336,13,4833.95458
51.781954,13,4833.98481
55.178766,13,4834.014455
52.922022,13,4834.045658
52.624173,13,4834.07804
58.211564,14,4834.112833
57.758625,15,4834.149147
57.795546,14,4834.184266
57.895771,14,4834.221591
51.946669,13,4834.254913
58.658696,14,4834.292441
53.250741,15,4834.334305
55.939997,14,4834.369785
58.191212,14,4834.407579
56.079471,14,4834.443075
53.719793,13,4834.477942
55.530099,13,4834.511772
51.993709,13,4834.547767
51.92799,13,4834.579575
53.518417,13,4834.611309
62.452067,18,4834.654967
55.283068,14,4834.688367
50.961325,13,4834.71967
51.702406,13,4834.753936
57.428613,14,4834.788038
56.252123,13,4834.819323
52.948193,13,4834.854344
56.797998,14,4834.888586
55.67209,14,4834.926605
61.166304,14,4834.963695
69.281201,17,4835.008041
56.169463,14,4835.043182
61.096431,14,4835.08074
60.189214,14,4835.113282
53.210833,13,4835.1449
54.463004,14,4835.178392
52.957542,13,4835.213912
53.139255,13,4835.248725
57.576119,14,4835.283829
52.243557,13,4835.319032
55.888901,14,4835.354698
52.338168,13,4835.387799
58.121204,14,4835.424072
51.820769,13,4835.456409
51.154852,13,4835.49173
51.038048,13,4835.525361
53.214426,13,4835.557114
68.409074,18,4835.600065
57.497917,14,4835.635984
61.702669,16,4835.674336
56.841408,14,4835.712182
63.532916,16,4835.750568
56.562943,14,4835.784152
52.009463,13,4835.816813
55.984322,13,4835.848664
55.785611,14,4835.881975
69.443862,17,4835.924177
56.403507,14,4835.963058
57.903278,15,4836.005641
59.774702,14,4836.041396
56.333809,14,4836.073844
53.480507,13,4836.105098
57.834444,14,4836.138667
57.416972,14,4836.172863
52.482759,13,4836.204355
60.702059,14,4836.239272
56.967294,14,4836.273164
57.074392,14,4836.306684
56.824459,14,4836.345794
52.540886,13,4836.380237
51.749068,13,4836.414964
56.429403,14,4836.448407
55.838856,14,4836.484008
58.030812,17,4836.527601
61.903078,15,4836.563721
57.944006,14,4836.598236
52.630095,13,4836.633122
55.332113,13,4836.668781
57.325736,14,4836.704566
57.752734,14,4836.739024
60.691312,14,4836.771455
57.433003,14,4836.80527
59.85767,14,4836.839224
55.417286,13,4836.873753
55.624497,13,4836.905441
57.814049,15,4836.941885
55.551474,14,4836.975646
56.51665,14,4837.013297
52.967649,13,4837.054461
52.824624,13,4837.090476
60.997135,14,4837.126341
56.92532,14,4837.160861
63.222308,17,4837.202393
56.283845,14,4837.235858
50.45245,13,4837.267236
57.026276,14,4837.301559
59.785246,14,4837.338068
57.317025,14,4837.37246
55.148701,15,4837.418388
55.811185,13,4837.458788
57.055871,14,4837.492869
57.570388,14,4837.527548
60.130341,14,4837.560818
53.102257,13,4837.592249
57.233635,14,4837.655858
57.168315,14,4837.693967
59.406301,14,4837.731416
55.964929,13,4837.765395
52.060975,13,4837.794051
60.405475,14,4837.828131
60.055265,14,4837.861338
52.330828,13,4837.890443
48.782178,13,4837.92106
58.756841,18,4837.974526
56.573388,14,4838.011102
53.69229,13,4838.044556
60.774059,14,4838.079408
56.628109,14,4838.114013
57.470878,14,4838.149
52.265007,13,4838.180474
61.107679,16,4838.219373
69.406706,17,4838.261175
56.737539,14,4838.295141
57.593864,14,4838.329136
55.7195,13,4838.360742
57.361149,14,4838.39432
57.526791,14,4838.433961
57.166314,14,4838.476604
52.786174,13,4838.509678
52.109733,13,4838.545076
50.807905,13,4838.578383
52.467507,13,4838.617155
51.257077,13,4838.648
52.269668,13,4838.682747
64.957334,17,4838.727665
57.392111,14,4838.764269
52.969793,13,4838.7967
56.323132,13,4838.827621
57.651547,14,4838.861403
50.074308,13,4838.89303
57.072657,14,4838.928644
59.982611,14,4838.966472
56.914205,15,4839.003054
55.194452,13,4839.040353
69.118484,17,4839.084977
52.528472,13,4839.115854
57.430386,14,4839.150301
57.435205,14,4839.184216
52.534583,13,4839.214466
52.690307,13,4839.245924
51.648717,13,4839.277832
56.030678,14,4839.312027
53.752867,13,4839.343349
56.309257,14,4839.376844
57.116989,14,4839.412755
51.221785,13,4839.448052
60.638286,14,4839.48325
56.958048,14,4839.516757
52.818918,13,4839.552216
57.325473,14,4839.586812
51.418574,13,4839.61886
51.112712,13,4839.650975
59.280043,14,4839.68473
55.19095,14,4839.719033
56.123473,14,4839.75159
51.151967,13,4839.784341
52.738293,13,4839.816885
60.275221,14,4839.851781
49.871848,13,4839.886416
59.935777,14,4839.925214
51.84272,13,4839.957103
56.370824,14,4839.990899
52.919688,13,4840.022642
55.160823,14,4840.057944
51.77998,13,4840.0916
60.148522,14,4840.127624
57.490267,14,4840.163707
59.83799,14,4840.197529
51.603223,13,4840.229183
54.238506,13,4840.260151
64.432095,17,4840.304641
51.793945,13,4840.336112
56.874089,14,4840.368951
59.901801,14,4840.403754
56.311098,14,4840.442706
53.164727,13,4840.475591
58.239419,14,4840.509253
51.359776,13,4840.542042
60.533643,14,4840.57581
55.967632,15,4840.616032
51.33837,13,4840.645705
51.628767,13,4840.676873
60.304935,14,4840.712998
52.155609,13,4840.746426
57.12989,14,4840.782837
57.063537,14,4840.816658
59.912035,14,4840.851051
61.683763,15,4840.886988
57.275522,14,4840.921474
51.79342,13,4840.951741
56.329166,14,4840.985754
56.714762,14,4841.020493
56.506478,14,4841.056938
55.861614,14,4841.094447
51.540871,13,4841.126776
57.285666,14,4841.163001
60.393645,14,4841.196388
53.096049,13,4841.230207
65.073289,17,4841.276487
55.189561,13,4841.308604
57.820411,14,4841.342777
51.110272,13,4841.376333
55.220501,13,4841.409851
55.94828,14,4841.445316
51.883978,13,4841.477515
57.404374,14,4841.516912
60.279481,14,4841.55427
65.967207,18,4841.600284
52.9395,13,4841.637855
55.600954,13,4841.673711
52.650047,13,4841.708056
57.294997,14,4841.747249
65.913647,17,4841.791259
51.770328,13,4841.824758
55.525527,14,4841.858224
52.136396,13,4841.89348
55.957732,14,4841.927422
56.233576,14,4841.96126
56.311882,14,4841.998595
57.381371,14,4842.037893
50.670709,13,4842.068431
55.88263,14,4842.102159
57.930902,14,4842.136505
61.185026,18,4842.181581
63.237437,16,4842.222918
56.376353,14,4842.257046
69.634755,17,4842.298924
64.298459,17,4842.341142
58.500395,14,4842.378954
51.817247,13,4842.414963
55.777269,14,4842.449252
60.044161,14,4842.483105
51.023186,13,4842.514309
56.532935,14,4842.549284
64.841303,16,4842.588358
55.290846,13,4842.621637
57.371283,14,4842.656502
51.091128,13,4842.687416
53.899507,14,4842.72305
64.367097,17,4842.768658
52.327581,13,4842.79994
60.801578,14,4842.85935
52.342552,13,4842.89037
50.84234,13,4842.920079
56.618025,14,4842.95332
57.717147,14,4842.986798
53.870977,13,4843.017051
51.05187,13,4843.048886
67.280979,17,4843.089796
66.04514,17,4843.134001
52.542127,13,4843.165855
59.991565,14,4843.199558
58.526769,14,4843.23347
57.170963,14,4843.269753
56.1764,14,4843.304093
57.527647,14,4843.338852
54.753062,14,4843.373004
55.335426,13,4843.418644
60.912888,14,4843.453045
58.458029,14,4843.487722
55.761277,13,4843.519463
54.294626,13,4843.552604
54.180686,13,4843.583767
56.663713,14,4843.61887
51.250904,13,4843.648811
57.831098,14,4843.683038
52.501493,13,4843.712678
59.931114,14,4843.747178
52.817906,13,4843.78073
63.961747,16,4843.822894
56.537243,14,4843.857662
57.368142,14,4843.891369
57.225747,14,4843.924207
53.836226,13,4843.965807
65.784112,17,4844.011005
59.728937,14,4844.044804
59.60218,16,4844.083682
63.301311,17,4844.125898
56.964564,14,4844.160606
55.527246,13,4844.192128
56.467618,14,4844.226924
57.205774,14,4844.263003
52.746875,13,4844.294297
57.279725,14,4844.333306
57.056204,14,4844.36731
52.427916,13,4844.400018
57.331852,14,4844.439328
51.536801,13,4844.471871
60.508343,14,4844.505795
57.1189,14,4844.539811
55.143364,14,4844.573452
56.793129,14,4844.606429
58.242491,14,4844.639511
51.261679,13,4844.670653
64.689575,17,4844.712342
52.604628,13,4844.742736
56.792535,14,4844.77564
55.357268,13,4844.806652
55.646815,14,4844.847052
60.096023,14,4844.887899
57.520712,14,4844.9271
55.479238,14,4844.965339
68.673015,17,4845.012215
55.71979,13,4845.04775
56.682703,14,4845.082263
50.406674,13,4845.117512
51.812201,13,4845.14921
52.684835,13,4845.179941
60.235027,14,4845.213145
53.376219,13,4845.248919
57.133882,14,4845.285916
49.950963,13,4845.317585
55.425881,13,4845.348862
55.112267,13,4845.380036
54.909153,14,4845.415927
60.918755,14,4845.452787
52.524226,13,4845.488005
68.591786,18,4845.532065
61.146662,14,4845.569023
53.952296,13,4845.602658
53.21808,13,4845.633169
57.320498,14,4845.669397
56.317097,14,4845.70348
60.284959,14,4845.736439
50.945641,13,4845.768799
63.058809,16,4845.809491
56.497852,14,4845.842715
54.919853,13,4845.874846
52.820459,13,4845.907345
52.978268,13,4845.937155
57.102806,14,4845.971164
57.64815,14,4846.005602
51.193184,13,4846.039332
53.849655,15,4846.07688
51.826132,13,4846.112622
57.290762,14,4846.149035
71.61969,18,4846.192554
55.755631,14,4846.226183
50.416371,13,4846.256528
56.983163,14,4846.294672
53.238456,13,4846.329752
58.389773,14,4846.363182
52.183542,13,4846.393254
50.510479,13,4846.42833
52.925411,13,4846.465377
51.959068,13,4846.498765
56.621098,14,4846.537075
57.426902,14,4846.570347
52.483395,13,4846.601049
57.42844,14,4846.635017
57.595084,14,4846.668056
61.447021,17,4846.708297
53.037526,13,4846.739445
53.031701,15,4846.776768
55.20976,13,4846.807408
59.985765,14,4846.838096
55.652137,14,4846.871815
51.976437,13,4846.902327
57.126382,14,4846.933927
57.954103,14,4846.968958
56.566161,14,4847.001947
60.030881,14,4847.035991
57.944078,14,4847.068619
56.343336,16,4847.112835
52.185606,13,4847.144264
56.47569,14,4847.177565
56.928784,14,4847.210528
58.133551,14,4847.243185
52.310002,13,4847.274522
54.724616,15,4847.31055
52.601337,13,4847.340727
54.578601,13,4847.372021
52.839827,13,4847.404254
60.037127,14,4847.445559
56.013597,14,4847.482127
60.613366,14,4847.516429
57.466386,14,4847.550828
61.207545,14,4847.584069
56.287148,13,4847.615384
55.8196,13,4847.645656
68.846061,17,4847.686192
51.932923,13,4847.716637
56.807367,14,4847.748767
48.690858,13,4847.779492
57.37407,14,4847.817966
54.793459,14,4847.856157
61.10332,14,4847.894029
60.593388,14,4847.928691
52.530327,13,4847.986208
65.015109,16,4848.034084
51.035367,13,4848.065931
58.592447,14,4848.101307
60.003891,14,4848.1373
51.868895,13,4848.171392
53.920995,14,4848.208458
52.765718,13,4848.240014
60.435863,16,4848.280115
53.272426,13,4848.312272
55.53449,14,4848.346572
61.803942,18,4848.393151
60.429207,14,4848.426303
59.762937,14,4848.459886
52.812215,13,4848.49578
60.134431,14,4848.531897
56.676001,14,4848.56967
51.336718,13,4848.601898
59.445281,16,4848.640485
55.870571,14,4848.672962
58.075027,14,4848.709642
59.226792,14,4848.743474
51.062239,13,4848.774644
56.542608,16,4848.813327
56.708215,14,4848.845106
51.922017,13,4848.876152
50.897567,13,4848.907505
56.855487,14,4848.941403
51.635155,13,4848.975122
55.613019,14,4849.00915
61.316394,16,4849.047854
55.693314,13,4849.081481
50.604836,13,4849.119207
61.401694,17,4849.161074
50.60113,13,4849.192543
52.344986,13,4849.224204
53.313365,13,4849.255618
51.973517,13,4849.286489
58.320812,14,4849.320908
60.136849,14,4849.354596
52.030177,13,4849.385138
55.117135,13,4849.417778
57.690407,14,4849.451877
57.610665,14,4849.485687
51.12483,13,4849.517097
57.93651,14,4849.552419
52.963811,13,4849.587638
51.930211,13,4849.622937
55.534272,13,4849.654238
55.951689,13,4849.686473
53.217758,13,4849.717379
52.328762,13,4849.748865
54.54858,14,4849.78234
60.262717,14,4849.816535
56.538175,14,4849.850503
59.976803,14,4849.883496
55.384026,13,4849.920969
51.971997,13,4849.957829
51.844146,13,4849.99142
56.00493,14,4850.026317
54.092326,13,4850.058035
58.24915,14,4850.093622
51.021691,13,4850.127365
58.56049,14,4850.164533
53.338349,13,4850.199085
55.121249,13,4850.231175
51.880536,13,4850.266973
57.135977,14,4850.304273
55.567643,14,4850.338343
56.52111,14,4850.37334
61.854589,17,4850.416592
55.450182,13,4850.448877
64.553476,17,4850.496454
51.321499,13,4850.533156
56.881715,14,4850.567946
53.616396,13,4850.599695
56.979064,14,4850.633967
60.557293,15,4850.676349
55.763055,13,4850.712485
65.582089,17,4850.756375
60.268308,14,4850.789431
50.358794,13,4850.818785
56.289914,14,4850.852017
60.385403,14,4850.88565
56.686178,14,4850.918211
56.444808,14,4850.952013
54.187029,13,4850.987817
56.573716,14,4851.021738
60.617912,14,4851.059444
57.041848,14,4851.09364
56.662594,14,4851.12835
60.788657,14,4851.1633
59.236958,14,4851.20409
59.90474,14,4851.243511
64.436869,16,4851.284688
57.288155,14,4851.321245
57.845627,14,4851.357599
55.851116,14,4851.395332
60.129701,14,4851.431588
56.84012,14,4851.463953
60.189835,14,4851.498626
61.103369,14,4851.531029
58.50765,14,4851.565941
55.765584,13,4851.597619
55.148252,13,4851.62916
57.975867,16,4851.668282
56.265848,14,4851.702304
51.801124,13,4851.736494
51.710386,13,4851.769222
64.948708,17,4851.812497
57.372716,14,4851.846856
53.567783,13,4851.878299
52.17101,13,4851.921078
69.866018,17,4851.968673
56.952425,14,4852.004466
60.112663,14,4852.0426
55.140415,13,4852.073949
52.632092,13,4852.105711
55.867479,14,4852.139832
51.892351,13,4852.171158
57.130697,14,4852.207996
57.629552,14,4852.244703
55.332418,13,4852.278254
58.834199,14,4852.312154
50.432741,13,4852.342397
56.115495,13,4852.373538
60.019913,14,4852.40951
52.531792,13,4852.442305
55.854178,13,4852.476704
56.693005,14,4852.510691
56.268427,14,4852.548233
57.344943,14,4852.581506
52.194121,13,4852.612862
56.555694,14,4852.647727
56.396202,14,4852.684503
53.585464,13,4852.718268
56.947138,14,4852.754371
58.160788,14,4852.792833
56.914109,14,4852.828386
51.449302,13,4852.859779
57.423751,14,4852.893923
55.325857,14,4852.927052
51.232279,13,4852.959421
53.043929,13,4852.995259
54.276513,14,4853.032398
59.988169,14,4853.066485
60.132532,14,4853.100191
56.39397,14,4853.133821
55.691716,14,4853.194725
56.37264,14,4853.229203
51.695863,13,4853.259352
56.82925,14,4853.293148
60.432541,14,4853.326389
60.318111,14,4853.362037
56.82274,14,4853.396811
60.866389,14,4853.435598
51.113145,13,4853.471203
55.412014,13,4853.502951
59.266206,14,4853.538724
55.723368,14,4853.574018
60.235146,14,4853.60763
64.550506,16,4853.646463
56.608135,14,4853.681126
54.409166,13,4853.712662
55.551983,14,4853.748292
56.237565,14,4853.784235
59.671216,14,4853.817922
59.804309,14,4853.853846
58.945641,14,4853.886742
56.816879,14,4853.920775
59.304515,14,4853.954511
59.825499,14,4853.991375
58.886318,16,4854.030231
58.832975,14,4854.063592
54.803145,14,4854.097563
56.197099,14,4854.131419
64.284757,17,4854.173448
55.545088,13,4854.206365
52.052946,13,4854.237509
55.116353,13,4854.267876
60.074893,14,4854.303852
63.086347,17,4854.34897
56.983686,14,4854.384619
58.533258,14,4854.426797
53.832105,13,4854.459634
57.087635,14,4854.4959
51.7964,13,4854.532765
55.283641,13,4854.569113
55.450451,17,4854.616254
56.808619,14,4854.653939
55.386462,13,4854.688657
55.324465,13,4854.721231
57.208498,14,4854.758205
51.273561,13,4854.789322
55.960283,14,4854.82342
56.529135,14,4854.857689
52.881041,13,4854.888963
52.318565,13,4854.924735
51.695177,13,4854.956599
52.793029,15,4854.99274
57.308692,14,4855.027433
55.291066,13,4855.060642
56.598135,14,4855.094671
51.397687,13,4855.126348
56.667542,14,4855.167278
56.192731,14,4855.205447
57.313684,14,4855.239279
59.05366,15,4855.275524
56.974951,14,4855.309247
56.939679,14,4855.343574
56.760902,14,4855.377098
55.639908,13,4855.412499
52.217172,13,4855.44836
54.807817,13,4855.479306
53.062767,13,4855.5139
59.730942,14,4855.551284
58.399918,14,4855.58496
59.38592,14,4855.619948
56.733759,14,4855.653687
60.346842,15,4855.689686
57.390756,16,4855.728719
58.613053,16,4855.767497
51.622972,13,4855.798744
55.70892,13,4855.830208
56.779464,14,4855.864507
57.210396,14,4855.900693
57.041152,14,4855.939433
56.605302,14,4855.975003
55.74351,13,4856.00859
61.273284,15,4856.045234
56.577055,14,4856.079981
56.803007,14,4856.114197
55.751341,13,4856.148243
59.858796,14,4856.182301
56.905204,14,4856.216584
58.50269,14,4856.250527
56.763248,14,4856.284239
51.43767,13,4856.315291
53.071617,13,4856.347006
51.883,13,4856.378114
56.181211,14,4856.413373
59.911922,17,4856.454376
58.472841,14,4856.490176
55.839173,14,4856.528021
56.340561,13,4856.563111
51.391252,13,4856.595303
58.353856,14,4856.628383
52.285455,13,4856.659965
53.811896,13,4856.691156
51.754185,13,4856.725172
59.940144,14,4856.758287
57.48067,14,4856.7924
52.967714,13,4856.824499
52.668985,13,4856.857865
52.179865,13,4856.890306
51.980277,13,4856.922256
56.393284,14,4856.956475
62.710778,16,4856.995379
59.746579,14,4857.03283
60.383962,14,4857.067169
60.207058,14,4857.101109
56.354306,14,4857.13682
50.889708,13,4857.167092
51.610158,13,4857.199157
56.90906,14,4857.233473
58.541863,14,4857.266266
56.48466,14,4857.300725
57.274506,14,4857.338455
57.212433,14,4857.370634
48.391967,13,4857.40511
51.458066,13,4857.443597
61.423828,14,4857.484607
55.163441,13,4857.517273
64.501961,17,4857.561505
52.964203,13,4857.593006
55.432915,13,4857.629623
51.735348,13,4857.661661
63.451052,17,4857.705206
60.016211,14,4857.741082
68.957182,17,4857.785028
50.656036,13,4857.817761
50.412865,13,4857.849607
52.58782,13,4857.881228
55.334812,13,4857.915865
56.649483,14,4857.950614
52.907944,13,4857.982155
50.505492,13,4858.01528
56.762845,14,4858.04913
52.597614,13,4858.083972
61.397174,16,4858.126531
53.258757,13,4858.158081
51.942623,13,4858.18962
59.869653,14,4858.223306
56.849992,14,4858.257722
55.801541,14,4858.29212
54.28755,13,4858.324002
55.902875,14,4858.386259
58.633759,15,4858.427049
59.549392,15,4858.464507
60.700171,14,4858.501489
59.557223,14,4858.536924
51.640325,13,4858.567748
59.850334,14,4858.60481
54.72162,13,4858.643717
56.017307,13,4858.678818
59.995844,14,4858.716155
60.040757,14,4858.751153
52.503929,13,4858.786553
55.370479,13,4858.820107
60.426774,14,4858.853533
55.104418,13,4858.885132
53.48341,13,4858.92577
54.131297,15,4858.962813
66.82553,17,4859.009396
57.099198,14,4859.047345
55.630702,14,4859.092066
56.836674,14,4859.128095
60.507389,14,4859.165199
52.381506,13,4859.198246
55.683721,14,4859.230239
57.403068,14,4859.263819
51.778541,13,4859.295048
60.783286,14,4859.328991
56.566346,13,4859.360501
52.31649,13,4859.392898
62.253933,16,4859.436362
52.575655,13,4859.468002
55.661023,14,4859.501635
58.081936,14,4859.537643
54.688573,13,4859.568444
50.395489,13,4859.599581
55.111894,13,4859.630801
56.688157,14,4859.665539
60.693481,14,4859.703198
51.803709,13,4859.734702
62.330124,17,4859.776644
57.965444,14,4859.810412
57.410011,14,4859.844607
60.039179,14,4859.881636
57.217047,14,4859.91612
51.457986,13,4859.947109
57.598332,14,4859.981074
57.908677,14,4860.014413
56.992202,14,4860.048275
57.083474,14,4860.081499
60.064298,14,4860.115182
57.627445,14,4860.1509
63.442626,17,4860.193506
57.028172,14,4860.228552
53.763289,13,4860.2595
65.309318,17,4860.299648
55.468225,14,4860.333639
58.495407,14,4860.365959
57.965459,14,4860.401395
54.10646,13,4860.4383
57.118107,14,4860.473806
59.938645,14,4860.507812
57.182431,14,4860.543294
50.652326,13,4860.574257
60.485559,14,4860.607975
55.989601,13,4860.639815
57.289936,14,4860.675755
60.151122,14,4860.71154
57.100335,14,4860.749278
51.710918,13,4860.780451
53.98294,13,4860.817281
57.328498,14,4860.853673
51.326332,13,4860.88477
55.109487,13,4860.919764
59.910945,14,4860.956245
56.828636,14,4860.994058
60.523171,14,4861.027981
56.982937,14,4861.063496
60.008967,14,4861.096413
66.394487,17,4861.137419
55.404364,14,4861.171211
60.42319,14,4861.207122
56.58919,14,4861.244801
55.461533,14,4861.281651
54.130689,13,4861.312313
52.028526,13,4861.343469
55.567201,14,4861.376885
59.861681,14,4861.415439
55.22985,14,4861.451797
63.288565,17,4861.493386
61.053242,14,4861.527196
55.531952,13,4861.556671
60.148374,14,4861.590642
57.202699,14,4861.626017
53.881988,13,4861.655161
58.714452,14,4861.688002
52.806468,13,4861.722272
55.083196,13,4861.753012
54.612525,13,4861.783558
60.602368,14,4861.820807
55.079957,13,4861.851887
65.566696,18,4861.897396
57.242456,14,4861.93087
55.79909,13,4861.961653
57.983826,14,4861.995408
54.609897,14,4862.030745
57.496931,14,4862.069339
56.001012,13,4862.10294
59.974692,14,4862.136683
55.125584,14,4862.169539
56.028696,14,4862.202844
55.81362,14,4862.239995
63.00528,16,4862.283481
65.002765,16,4862.328373
55.910774,14,4862.362414
60.4956,14,4862.397558
69.160053,17,4862.443461
56.96102,14,4862.478407
51.893976,13,4862.509053
51.455553,13,4862.541384
52.404201,13,4862.572759
57.07207,14,4862.607332
63.141642,17,4862.649873
56.28414,14,4862.68345
51.562112,13,4862.714563
55.386674,13,4862.745437
60.175959,14,4862.778723
58.068852,14,4862.811652
55.438594,13,4862.844964
60.523639,15,4862.883615
53.422535,14,4862.917941
54.353128,14,4862.951586
51.536514,13,4862.982665
55.52777,13,4863.013633
60.056219,14,4863.044531
64.199343,17,4863.086495
53.973034,13,4863.117399
57.541375,14,4863.150958
52.534227,13,4863.182029
52.414769,13,4863.213001
51.574341,13,4863.243718
51.910256,13,4863.27369
58.356604,14,4863.306776
60.030935,14,4863.340355
57.514888,14,4863.375549
53.518171,13,4863.410889
58.449082,14,4863.445652
59.850007,14,4863.478476
60.032981,14,4863.54265
51.73166,13,4863.577786
56.846553,14,4863.613278
51.702072,13,4863.644461
57.24756,14,4863.68062
60.527006,14,4863.718364
58.128924,14,4863.751644
54.939366,13,4863.781771
56.650464,14,4863.814028
55.205595,13,4863.845336
56.713669,14,4863.881619
50.890552,13,4863.921376
55.697198,14,4863.957792
60.583714,17,4864.003945
52.888267,13,4864.037331
52.548293,13,4864.070088
53.420198,13,4864.103281
61.968711,15,4864.14081
57.97256,14,4864.177517
57.385281,14,4864.211784
57.495557,14,4864.245039
55.083252,14,4864.28125
65.139249,17,4864.32052
62.975312,17,4864.36046
56.744481,14,4864.398041
51.507996,13,4864.434888
50.694281,13,4864.470731
52.895439,13,4864.502908
58.137567,14,4864.538008
60.192356,14,4864.572018
59.368499,14,4864.605739
59.515252,16,4864.645093
56.688351,14,4864.679468
57.163486,14,4864.712907
50.794836,13,4864.743706
69.384816,17,4864.784724
64.803541,17,4864.826686
59.25495,14,4864.861914
55.548362,14,4864.896908
59.370555,14,4864.928495
58.438272,14,4864.964054
51.710157,13,4864.997442
56.408691,14,4865.031278
58.008783,14,4865.067589
60.885456,14,4865.104093
58.655946,14,4865.137599
51.587321,13,4865.173488
52.458017,13,4865.204836
51.417084,13,4865.236238
56.021202,13,4865.26747
52.135578,13,4865.298803
55.654938,13,4865.329376
53.244505,13,4865.360593
59.879132,14,4865.397925
60.502744,14,4865.431789
52.094429,13,4865.465204
63.517016,16,4865.513545
51.863532,13,4865.54739
52.529029,13,4865.578661
56.030637,14,4865.614545
56.392577,13,4865.649354
54.903475,14,4865.683582
58.72013,14,4865.717251
52.357409,13,4865.749179
56.455298,14,4865.782698
57.156082,14,4865.815822
62.613766,17,4865.856521
52.067884,13,4865.889133
55.491314,14,4865.927325
54.767191,13,4865.957827
62.829606,17,4866.000341
52.495164,13,4866.035088
56.659175,14,4866.069621
59.560558,16,4866.108307
55.407947,14,4866.13977
60.770514,14,4866.173776
58.891862,14,4866.209422
60.17914,14,4866.248245
60.215732,14,4866.282624
61.484971,17,4866.32359
60.855855,14,4866.359103
48.907126,13,4866.394519
60.035839,14,4866.432961
53.726578,13,4866.465023
56.883754,14,4866.499066
56.589122,14,4866.536725
61.214982,14,4866.57215
60.545868,17,4866.614451
55.080469,13,4866.646986
52.372601,13,4866.682407
55.836965,13,4866.713737
50.848477,13,4866.744955
57.260202,14,4866.779617
56.099357,13,4866.810916
58.30662,14,4866.844179
51.971612,13,4866.880205
54.114729,13,4866.917394
57.645806,14,4866.952771
55.841192,13,4866.984319
51.749291,13,4867.018265
51.114836,13,4867.063439
55.114505,13,4867.09875
56.855998,17,4867.142754
55.853578,14,4867.177603
57.411883,14,4867.217623
52.255863,13,4867.252029
59.905453,14,4867.28896
55.230744,14,4867.328006
52.113978,13,4867.361927
56.895728,14,4867.398704
51.845302,13,4867.442889
51.479347,13,4867.479792
55.690221,14,4867.513538
56.523732,14,4867.55124
58.522907,15,4867.587463
52.176627,13,4867.620779
60.025053,14,4867.657574
50.918504,13,4867.689222
52.451287,13,4867.720595
51.937914,13,4867.75173
55.460151,13,4867.783939
57.554032,14,4867.816588
54.087196,14,4867.853867
56.414167,14,4867.892776
68.234959,17,4867.936096
51.988873,13,4867.96747
51.540836,13,4867.999263
51.618365,13,4868.030926
52.117079,13,4868.062633
56.784717,14,4868.09703
59.83538,14,4868.132076
61.079615,14,4868.169145
52.001841,13,4868.20553
51.348217,13,4868.240774
60.502921,14,4868.275343
57.493609,14,4868.31021
56.019133,14,4868.344032
53.098482,13,4868.37427
50.909612,13,4868.406902
59.890002,14,4868.445658
56.289762,13,4868.479789
58.623482,15,4868.516994
60.511525,17,4868.563935
51.631507,13,4868.595512
57.956038,14,4868.629843
55.183457,13,4868.661828
53.961369,13,4868.694354
57.544115,14,4868.755073
56.320811,13,4868.785066
55.341541,13,4868.816317
59.760271,16,4868.858839
